"product_id","product_title","handle","status","launch_tag","variant_id","variant_title","sku","available_for_sale","inventory_quantity","price","unit_cost","canada_shipping_cap","needs_quote","quote_item_cost","quote_shipping_cost","quote_delivery_window","quote_service","quote_stock","quote_result","notes"
"9326917681402","Everyday Fleece Joggers","hot-sales-mens-sweatpants-printing-casual-pants-outdoor-gym-sports-jogging-pants-autumn-winter-man-trousers-fitness-sportswear","ACTIVE","yes","49738555064570","S / Black","14:193#Black;5:100014064","True","59","36.18","14.47","4.24","yes","14.47","3.03","6~12 days sampled range","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","510","PASS_TIGHT_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs 3XL-Navy, L-Navy, 4XL-Grey, and M-Black returned US $2.15 shipping with tracking available; lowest worksheet cap is CA$3.24, so keep as tight-margin candidate and spot-check before ad spend."
"9326917681402","Everyday Fleece Joggers","hot-sales-mens-sweatpants-printing-casual-pants-outdoor-gym-sports-jogging-pants-autumn-winter-man-trousers-fitness-sportswear","ACTIVE","yes","49738555293946","S / Grey","14:175#Grey;5:100014064","True","57","36.04","14.42","4.21","yes","14.42","3.03","6~12 days sampled range","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","510","PASS_TIGHT_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs 3XL-Navy, L-Navy, 4XL-Grey, and M-Black returned US $2.15 shipping with tracking available; lowest worksheet cap is CA$3.24, so keep as tight-margin candidate and spot-check before ad spend."
"9326917681402","Everyday Fleece Joggers","hot-sales-mens-sweatpants-printing-casual-pants-outdoor-gym-sports-jogging-pants-autumn-winter-man-trousers-fitness-sportswear","ACTIVE","yes","49738555162874","S / Navy","14:200004889#Navy;5:100014064","True","8","35.58","14.23","4.16","yes","14.23","3.03","6~12 days sampled range","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","510","PASS_TIGHT_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs 3XL-Navy, L-Navy, 4XL-Grey, and M-Black returned US $2.15 shipping with tracking available; lowest worksheet cap is CA$3.24, so keep as tight-margin candidate and spot-check before ad spend."
"9326917681402","Everyday Fleece Joggers","hot-sales-mens-sweatpants-printing-casual-pants-outdoor-gym-sports-jogging-pants-autumn-winter-man-trousers-fitness-sportswear","ACTIVE","yes","49738555097338","XL / Black","14:193#Black;5:100014065","True","53","37.90","15.16","4.45","yes","15.16","3.03","6~12 days sampled range","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","510","PASS_TIGHT_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs 3XL-Navy, L-Navy, 4XL-Grey, and M-Black returned US $2.15 shipping with tracking available; lowest worksheet cap is CA$3.24, so keep as tight-margin candidate and spot-check before ad spend."
"9326917681402","Everyday Fleece Joggers","hot-sales-mens-sweatpants-printing-casual-pants-outdoor-gym-sports-jogging-pants-autumn-winter-man-trousers-fitness-sportswear","ACTIVE","yes","49738554999034","XL / Grey","14:175#Grey;5:100014065","True","4","30.06","12.03","3.46","yes","12.03","3.03","6~12 days sampled range","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","510","PASS_TIGHT_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs 3XL-Navy, L-Navy, 4XL-Grey, and M-Black returned US $2.15 shipping with tracking available; lowest worksheet cap is CA$3.24, so keep as tight-margin candidate and spot-check before ad spend."
"9326917681402","Everyday Fleece Joggers","hot-sales-mens-sweatpants-printing-casual-pants-outdoor-gym-sports-jogging-pants-autumn-winter-man-trousers-fitness-sportswear","ACTIVE","yes","49738554736890","XL / Navy","14:200004889#Navy;5:100014065","True","5","37.27","14.91","4.37","yes","14.91","3.03","6~12 days sampled range","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","510","PASS_TIGHT_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs 3XL-Navy, L-Navy, 4XL-Grey, and M-Black returned US $2.15 shipping with tracking available; lowest worksheet cap is CA$3.24, so keep as tight-margin candidate and spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550542586","Black / 2XL  70-80KG","14:193#Black;5:4182#2XL  70-80KG","True","4","45.81","18.33","5.44","yes","18.33","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550509818","Black / 3XL  80-90KG","14:193#Black;5:4183#3XL  80-90KG","True","48","45.67","18.27","5.42","yes","18.27","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550804730","Black / 4XL  90-100KG","14:193#Black;5:200000990#4XL  90-100KG","True","25","47.15","18.86","5.61","yes","18.86","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550444282","Black / 5XL  100-120KG","14:193#Black;5:200000991#5XL  100-120KG","True","38","45.88","18.35","5.45","yes","18.35","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550771962","Black / L  50-60KG","14:193#Black;5:361385#L  50-60KG","True","94","44.94","17.97","5.34","yes","17.97","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738551001338","Black / M","14:193#Black;5:361386","True","46","43.46","17.38","5.15","yes","17.38","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550837498","Black / XL  60-70KG","14:193#Black;5:100014065#XL  60-70KG","True","4","45.22","18.09","5.37","yes","18.09","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738551034106","Gray / 2XL  70-80KG","14:691#Gray;5:4182#2XL  70-80KG","True","49","34.32","13.73","4.00","yes","13.73","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550575354","Gray / 3XL  80-90KG","14:691#Gray;5:4183#3XL  80-90KG","True","1","46.24","18.49","5.50","yes","18.49","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550608122","Gray / 4XL  90-100KG","14:691#Gray;5:200000990#4XL  90-100KG","True","50","46.66","18.66","5.55","yes","18.66","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550706426","Gray / 5XL  100-120KG","14:691#Gray;5:200000991#5XL  100-120KG","True","44","47.19","18.87","5.62","yes","18.87","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550870266","Gray / L  50-60KG","14:691#Gray;5:361385#L  50-60KG","True","20","54.99","22.00","6.59","yes","22.00","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550673658","Gray / M","14:691#Gray;5:361386","True","47","45.29","18.11","5.38","yes","18.11","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550640890","Gray / XL  60-70KG","14:691#Gray;5:100014065#XL  60-70KG","True","45","46.06","18.42","5.48","yes","18.42","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738551066874","White / 2XL  70-80KG","14:29#White;5:4182#2XL  70-80KG","True","4","46.73","18.69","5.56","yes","18.69","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550903034","White / 3XL  80-90KG","14:29#White;5:4183#3XL  80-90KG","True","39","46.66","18.66","5.55","yes","18.66","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550477050","White / 4XL  90-100KG","14:29#White;5:200000990#4XL  90-100KG","True","97","44.94","17.97","5.34","yes","17.97","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738551099642","White / 5XL  100-120KG","14:29#White;5:200000991#5XL  100-120KG","True","77","46.55","18.62","5.54","yes","18.62","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550968570","White / L  50-60KG","14:29#White;5:361385#L  50-60KG","True","1","43.21","17.29","5.11","yes","17.29","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550739194","White / M","14:29#White;5:361386","True","44","45.08","18.03","5.35","yes","18.03","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326917517562","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE","yes","49738550935802","White / XL  60-70KG","14:29#White;5:100014065#XL  60-70KG","True","3","45.92","18.37","5.45","yes","18.37","3.03","7~12 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","780","PASS_REPRESENTATIVE_SAMPLE","Checked in DSers Shipping info modal for Canada on 2026-07-26. Representative SKUs Black-5XL 100-120KG, White-4XL 90-100KG, Black-3XL 80-90KG, and Gray-3XL 80-90KG returned US $2.15 shipping with tracking available; applied to mapped performance shorts variants pending final spot-check before ad spend."
"9326918664442","Everyday Polarized Sunglasses","nd-dimming-glasses-polarized-sunglasses-men-women-round-retro-punk-driving-eyeglasses-outdoor-shades-uv400-adjustable-eyewear","ACTIVE","yes","49738571055354","BLACK BLACK / China Mainland","200007763:201336100;73:193#BLACK BLACK","True","337","29.99","9.14","6.32","yes","9.14","3.03","6~11 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","104282","PASS_TIGHT","Checked in DSers Shipping info modal for Canada on 2026-07-26. All three sunglasses SKUs returned US $2.15 shipping with tracking available; batch worksheet shipping_cap_ca was blank and should be recalculated before final pricing lock. Final cap check: CA$3.03 shipping is within the CA$3.29 allowance by CA$0.26; approved as tight-margin launch on 2026-07-26."
"9326918664442","Everyday Polarized Sunglasses","nd-dimming-glasses-polarized-sunglasses-men-women-round-retro-punk-driving-eyeglasses-outdoor-shades-uv400-adjustable-eyewear","ACTIVE","yes","49738571120890","GOLD BLACK / China Mainland","200007763:201336100;73:350850#GOLD BLACK","True","51984","29.99","12.14","3.32","yes","12.14","3.03","8~13 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","104282","PASS_TIGHT","Checked in DSers Shipping info modal for Canada on 2026-07-26. All three sunglasses SKUs returned US $2.15 shipping with tracking available; batch worksheet shipping_cap_ca was blank and should be recalculated before final pricing lock. Final cap check: CA$3.03 shipping is within the CA$3.29 allowance by CA$0.26; approved as tight-margin launch on 2026-07-26."
"9326918664442","Everyday Polarized Sunglasses","nd-dimming-glasses-polarized-sunglasses-men-women-round-retro-punk-driving-eyeglasses-outdoor-shades-uv400-adjustable-eyewear","ACTIVE","yes","49738571088122","SILVER BLACK / China Mainland","200007763:201336100;73:350853#SILVER BLACK","True","51971","29.99","12.17","3.29","yes","12.17","3.03","8~13 days","AliExpress Selection Standard; ships from CN; DSers displayed US $2.15 shipping","104282","PASS_TIGHT","Checked in DSers Shipping info modal for Canada on 2026-07-26. All three sunglasses SKUs returned US $2.15 shipping with tracking available; batch worksheet shipping_cap_ca was blank and should be recalculated before final pricing lock. Final cap check: CA$3.03 shipping is within the CA$3.29 allowance by CA$0.26; approved as tight-margin launch on 2026-07-26."
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560209146","L / image color","14:366#image color;5:361385","True","100","54.99","25.70","2.89","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560012538","L / image color 1","14:29#image color;5:361385","True","100","54.99","25.70","2.89","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560536826","L / image color 2","14:1254#image color;5:361385","True","100","54.99","25.70","2.89","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560078074","L / image color 3","14:1052#image color;5:361385","True","100","54.99","25.70","2.89","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560602362","L / image color 4","14:771#image color;5:361385","True","100","54.99","24.50","4.09","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738561323258","L / image color 5","14:350850#image color;5:361385","True","100","54.99","24.29","4.30","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738561028346","L / image color 6","14:193#image color;5:361385","True","100","54.99","27.27","1.32","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738561126650","L / image color 7","14:691#image color;5:361385","True","100","54.99","24.84","3.75","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738559783162","M / image color","14:366#image color;5:361386","True","100","54.99","23.15","5.44","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738559914234","M / image color 1","14:29#image color;5:361386","True","100","54.99","25.55","3.04","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560372986","M / image color 2","14:1254#image color;5:361386","True","100","54.99","25.55","3.04","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560176378","M / image color 3","14:1052#image color;5:361386","True","100","54.99","25.55","3.04","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560700666","M / image color 4","14:771#image color;5:361386","True","100","54.99","25.55","3.04","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560766202","M / image color 5","14:350850#image color;5:361386","True","100","54.99","24.46","4.13","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560995578","M / image color 6","14:193#image color;5:361386","True","100","54.99","25.44","3.15","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738561093882","M / image color 7","14:691#image color;5:361386","True","100","54.99","25.55","3.04","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560274682","S / image color","14:366#image color;5:100014064","True","100","54.99","23.94","4.65","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738559881466","S / image color 1","14:29#image color;5:100014064","True","100","54.99","25.40","3.19","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560340218","S / image color 2","14:1254#image color;5:100014064","True","100","54.99","24.19","4.40","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560143610","S / image color 3","14:1052#image color;5:100014064","True","100","54.99","24.18","4.41","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560667898","S / image color 4","14:771#image color;5:100014064","True","100","54.99","25.40","3.19","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560733434","S / image color 5","14:350850#image color;5:100014064","True","100","54.99","25.40","3.19","yes","","","","","","",""
"9326918074618","Everyday Pullover Hoodie","mens-casual-sports-hoodie-spring-autumn-fashion-solid-color-long-sleeved-pullover-with-arm-pocket-and-pull-rope-plus-size","DRAFT","no","49738560962810","S / image color 6","14:193#image color;5:100014064","True","100","54.99","24.02","4.57","yes","","","","","","",""
